Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BuyProcess,Chrome 72.0.3626.119,,2019-03-04 17:11:42,2019-03-04 17:12:06,23.475s,FAILED
,,,,,,
Test Cases/Login,Chrome 72.0.3626.119,MarkitCoreLogin,2019-03-04 17:11:43,2019-03-04 17:12:04,21.963s,PASSED
"openBrowser(""https://dev.markit-systems.com/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 72.0.3626.119,,2019-03-04 17:11:43,2019-03-04 17:11:50,7.386s,PASSED
maximizeWindow(),Chrome 72.0.3626.119,,2019-03-04 17:11:50,2019-03-04 17:11:50,0.148s,PASSED
waitForPageLoad(4),Chrome 72.0.3626.119,,2019-03-04 17:11:50,2019-03-04 17:11:50,0.045s,PASSED
"setText(findTestObject(""Username""), ""dDasTester"")",Chrome 72.0.3626.119,,2019-03-04 17:11:50,2019-03-04 17:11:51,0.138s,PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-04 17:11:51,2019-03-04 17:11:53,2.019s,PASSED
"setText(findTestObject(""Password""), ""Czybm6R*"")",Chrome 72.0.3626.119,,2019-03-04 17:11:53,2019-03-04 17:11:53,0.110s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-04 17:11:53,2019-03-04 17:11:56,3.006s,PASSED
"click(findTestObject(""LoginButton""))",Chrome 72.0.3626.119,,2019-03-04 17:11:56,2019-03-04 17:12:01,5.795s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:12:01,2019-03-04 17:12:04,3.002s,PASSED
,,,,,,
Test Cases/Renewal,Chrome 72.0.3626.119,,2019-03-04 17:12:04,2019-03-04 17:12:05,0.667s,FAILED
"waitForElementClickable(findTestObject(""Configuration/Configuration""), 10)",Chrome 72.0.3626.119,,2019-03-04 17:12:05,2019-03-04 17:12:05,0.049s,PASSED
"click(findTestObject(""Configuration/Configuration""))",Chrome 72.0.3626.119,,2019-03-04 17:12:05,2019-03-04 17:12:05,0.425s,FAILED
