Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BuyProcess,Chrome 72.0.3626.119,,2019-03-06 19:39:20,2019-03-06 19:41:47,2m - 26.907s,PASSED
,,,,,,
Test Cases/Login,Chrome 72.0.3626.119,MarkitCoreLogin,2019-03-06 19:39:20,2019-03-06 19:39:57,36.585s,PASSED
"openBrowser(""https://dev.markit-systems.com/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 72.0.3626.119,,2019-03-06 19:39:21,2019-03-06 19:39:28,7.368s,PASSED
maximizeWindow(),Chrome 72.0.3626.119,,2019-03-06 19:39:28,2019-03-06 19:39:28,0.161s,PASSED
waitForPageLoad(4),Chrome 72.0.3626.119,,2019-03-06 19:39:28,2019-03-06 19:39:28,0.047s,PASSED
"setText(findTestObject(""Username""), ""dDasTester"")",Chrome 72.0.3626.119,,2019-03-06 19:39:28,2019-03-06 19:39:28,0.134s,PASSED
delay(2),Chrome 72.0.3626.119,,2019-03-06 19:39:28,2019-03-06 19:39:30,2.018s,PASSED
"setText(findTestObject(""Password""), ""Czybm6R*"")",Chrome 72.0.3626.119,,2019-03-06 19:39:30,2019-03-06 19:39:31,0.123s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,,2019-03-06 19:39:31,2019-03-06 19:39:34,3.006s,PASSED
"click(findTestObject(""LoginButton""))",Chrome 72.0.3626.119,,2019-03-06 19:39:34,2019-03-06 19:39:54,20.424s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-06 19:39:54,2019-03-06 19:39:57,3.003s,PASSED
,,,,,,
Test Cases/ClientSearch,Chrome 72.0.3626.119,,2019-03-06 19:39:57,2019-03-06 19:40:15,18.307s,PASSED
"waitForElementClickable(findTestObject(""ClientSearch""), 10)",Chrome 72.0.3626.119,,2019-03-06 19:39:57,2019-03-06 19:39:57,0.045s,PASSED
"click(findTestObject(""ClientSearch""))",Chrome 72.0.3626.119,,2019-03-06 19:39:57,2019-03-06 19:39:59,1.561s,PASSED
delay(5),Chrome 72.0.3626.119,,2019-03-06 19:39:59,2019-03-06 19:40:04,5.003s,PASSED
"sendKeys(findTestObject(""SearchText""), ""Dipak"")",Chrome 72.0.3626.119,,2019-03-06 19:40:04,2019-03-06 19:40:04,0.105s,PASSED
"sendKeys(findTestObject(""SearchText""), Keys.chord(ENTER))",Chrome 72.0.3626.119,,2019-03-06 19:40:04,2019-03-06 19:40:04,0.042s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-06 19:40:04,2019-03-06 19:40:07,3.002s,PASSED
"waitForElementClickable(findTestObject(""ClientListingAction""), 5)",Chrome 72.0.3626.119,,2019-03-06 19:40:07,2019-03-06 19:40:07,0.036s,PASSED
"click(findTestObject(""ClientListingAction""))",Chrome 72.0.3626.119,,2019-03-06 19:40:07,2019-03-06 19:40:10,3.355s,PASSED
delay(5),Chrome 72.0.3626.119,,2019-03-06 19:40:10,2019-03-06 19:40:15,5.003s,PASSED
,,,,,,
Test Cases/StartQuote,Chrome 72.0.3626.119,,2019-03-06 19:40:15,2019-03-06 19:41:46,1m - 31.164s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 72.0.3626.119,,2019-03-06 19:40:16,2019-03-06 19:40:16,0.001s,PASSED
"waitForElementClickable(findTestObject(""StartQuote""), 10)",Chrome 72.0.3626.119,,2019-03-06 19:40:16,2019-03-06 19:40:16,0.035s,PASSED
"click(findTestObject(""StartQuote""))",Chrome 72.0.3626.119,,2019-03-06 19:40:16,2019-03-06 19:40:17,1.312s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-06 19:40:17,2019-03-06 19:40:20,3.010s,PASSED
"selectOptionByLabel(findTestObject(""GeneralInformation/currency""), ""ZAR"", false)",Chrome 72.0.3626.119,,2019-03-06 19:40:20,2019-03-06 19:40:20,0.120s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-06 19:40:20,2019-03-06 19:40:23,3.002s,PASSED
"selectOptionByLabel(findTestObject(""GeneralInformation/SelectBroker""), ""New Broker"", false)",Chrome 72.0.3626.119,,2019-03-06 19:40:23,2019-03-06 19:40:23,0.100s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-06 19:40:23,2019-03-06 19:40:26,3.002s,PASSED
