Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DataDrivenDemo,,,2019-03-25 13:12:22,2019-03-25 13:12:28,6.461s,PASSED
,,,,,,
Test Cases/DataDrivenDemoTest,,,2019-03-25 13:12:22,2019-03-25 13:12:26,3.927s,PASSED
"println(""..Using Product Code :"" + ProductCode)",,,2019-03-25 13:12:23,2019-03-25 13:12:23,0.003s,PASSED
"sendRequest(findTestObject(""POST"", [""Prod_Name"":ProductCode]))",,,2019-03-25 13:12:23,2019-03-25 13:12:25,2.545s,PASSED
"println(""..Using Sum1 :"" + Sum_1)",,,2019-03-25 13:12:25,2019-03-25 13:12:25,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum1"":Sum_1]))",,,2019-03-25 13:12:25,2019-03-25 13:12:25,0.246s,PASSED
"println(""..Using Sum2 :"" + Sum_2)",,,2019-03-25 13:12:25,2019-03-25 13:12:25,0.000s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum2"":Sum_2]))",,,2019-03-25 13:12:25,2019-03-25 13:12:26,0.251s,PASSED
"println(""..Using Sum3 :"" + Sum_3)",,,2019-03-25 13:12:26,2019-03-25 13:12:26,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum3"":Sum_3]))",,,2019-03-25 13:12:26,2019-03-25 13:12:26,0.207s,PASSED
"println(""..Using Sum4 :"" + Sum_4)",,,2019-03-25 13:12:26,2019-03-25 13:12:26,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum4"":Sum_4]))",,,2019-03-25 13:12:26,2019-03-25 13:12:26,0.317s,PASSED
,,,,,,
Test Cases/DataDrivenDemoTest,,,2019-03-25 13:12:26,2019-03-25 13:12:28,2.047s,PASSED
"println(""..Using Product Code :"" + ProductCode)",,,2019-03-25 13:12:26,2019-03-25 13:12:26,0.000s,PASSED
"sendRequest(findTestObject(""POST"", [""Prod_Name"":ProductCode]))",,,2019-03-25 13:12:26,2019-03-25 13:12:27,0.347s,PASSED
"println(""..Using Sum1 :"" + Sum_1)",,,2019-03-25 13:12:27,2019-03-25 13:12:27,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum1"":Sum_1]))",,,2019-03-25 13:12:27,2019-03-25 13:12:27,0.230s,PASSED
"println(""..Using Sum2 :"" + Sum_2)",,,2019-03-25 13:12:27,2019-03-25 13:12:27,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum2"":Sum_2]))",,,2019-03-25 13:12:27,2019-03-25 13:12:27,0.247s,PASSED
"println(""..Using Sum3 :"" + Sum_3)",,,2019-03-25 13:12:27,2019-03-25 13:12:27,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum3"":Sum_3]))",,,2019-03-25 13:12:27,2019-03-25 13:12:28,0.541s,PASSED
"println(""..Using Sum4 :"" + Sum_4)",,,2019-03-25 13:12:28,2019-03-25 13:12:28,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum4"":Sum_4]))",,,2019-03-25 13:12:28,2019-03-25 13:12:28,0.668s,PASSED
