Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DataDrivenDemo,,,2019-03-22 17:11:18,2019-03-22 17:11:21,3.376s,PASSED
,,,,,,
Test Cases/DataDrivenDemoTest,,,2019-03-22 17:11:18,2019-03-22 17:11:21,3.123s,PASSED
"println(""..Using Product Code :"" + ProductCode)",,,2019-03-22 17:11:19,2019-03-22 17:11:19,0.004s,PASSED
"sendRequest(findTestObject(""POST"", [""Prod_Name"":ProductCode]))",,,2019-03-22 17:11:19,2019-03-22 17:11:21,2.079s,PASSED
"println(""..Using Sum1 :"" + Sum_1)",,,2019-03-22 17:11:21,2019-03-22 17:11:21,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum1"":Sum_1]))",,,2019-03-22 17:11:21,2019-03-22 17:11:21,0.225s,PASSED
"println(""..Using Sum2 :"" + Sum_2)",,,2019-03-22 17:11:21,2019-03-22 17:11:21,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum2"":Sum_2]))",,,2019-03-22 17:11:21,2019-03-22 17:11:21,0.248s,PASSED
"println(""..Using Sum3 :"" + Sum_3)",,,2019-03-22 17:11:21,2019-03-22 17:11:21,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum3"":Sum_3]))",,,2019-03-22 17:11:21,2019-03-22 17:11:21,0.219s,PASSED
