Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BuyProcess,Chrome 72.0.3626.121,,2019-03-15 17:22:33,2019-03-15 17:24:56,2m - 23.073s,PASSED
,,,,,,
Test Cases/Login,Chrome 72.0.3626.121,MarkitCoreLogin,2019-03-15 17:22:33,2019-03-15 17:22:54,20.847s,PASSED
"openBrowser(""https://dev.markit-systems.com/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 72.0.3626.121,,2019-03-15 17:22:33,2019-03-15 17:22:41,7.720s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,,2019-03-15 17:22:41,2019-03-15 17:22:41,0.148s,PASSED
waitForPageLoad(4),Chrome 72.0.3626.121,,2019-03-15 17:22:41,2019-03-15 17:22:41,0.051s,PASSED
"setText(findTestObject(""Username""), ""dDasTester"")",Chrome 72.0.3626.121,,2019-03-15 17:22:41,2019-03-15 17:22:41,0.128s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-15 17:22:41,2019-03-15 17:22:43,2.019s,PASSED
"setText(findTestObject(""Password""), ""Czybm6R*"")",Chrome 72.0.3626.121,,2019-03-15 17:22:43,2019-03-15 17:22:43,0.116s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-15 17:22:43,2019-03-15 17:22:46,3.005s,PASSED
"click(findTestObject(""LoginButton""))",Chrome 72.0.3626.121,,2019-03-15 17:22:46,2019-03-15 17:22:51,4.375s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 17:22:51,2019-03-15 17:22:54,3.002s,PASSED
,,,,,,
Test Cases/ClientSearch,Chrome 72.0.3626.121,,2019-03-15 17:22:54,2019-03-15 17:23:12,17.909s,PASSED
"waitForElementClickable(findTestObject(""ClientSearch""), 10)",Chrome 72.0.3626.121,,2019-03-15 17:22:54,2019-03-15 17:22:54,0.046s,PASSED
"click(findTestObject(""ClientSearch""))",Chrome 72.0.3626.121,,2019-03-15 17:22:54,2019-03-15 17:22:55,1.512s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-15 17:22:55,2019-03-15 17:23:01,5.004s,PASSED
