Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DataDrivenDemo,,,2019-03-25 14:57:15,2019-03-25 14:57:27,11.184s,PASSED
,,,,,,
Test Cases/DataDrivenDemoTest,,,2019-03-25 14:57:16,2019-03-25 14:57:25,8.764s,PASSED
"println(""..Using Product Code :"" + ProductCode)",,,2019-03-25 14:57:17,2019-03-25 14:57:17,0.018s,PASSED
"sendRequest(findTestObject(""POST"", [""Prod_Name"":ProductCode]))",,,2019-03-25 14:57:17,2019-03-25 14:57:23,5.589s,PASSED
"println(""..Using Sum1 :"" + Sum_1)",,,2019-03-25 14:57:23,2019-03-25 14:57:23,0.002s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum1"":Sum_1]))",,,2019-03-25 14:57:23,2019-03-25 14:57:23,0.306s,PASSED
"println(""..Using Sum2 :"" + Sum_2)",,,2019-03-25 14:57:23,2019-03-25 14:57:23,0.003s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum2"":Sum_2]))",,,2019-03-25 14:57:23,2019-03-25 14:57:24,0.533s,PASSED
"println(""..Using Sum3 :"" + Sum_3)",,,2019-03-25 14:57:24,2019-03-25 14:57:24,0.003s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum3"":Sum_3]))",,,2019-03-25 14:57:24,2019-03-25 14:57:24,0.528s,PASSED
"println(""..Using Sum4 :"" + Sum_4)",,,2019-03-25 14:57:24,2019-03-25 14:57:24,0.003s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum4"":Sum_4]))",,,2019-03-25 14:57:24,2019-03-25 14:57:25,0.380s,PASSED
,,,,,,
Test Cases/DataDrivenDemoTest,,,2019-03-25 14:57:25,2019-03-25 14:57:26,1.721s,PASSED
"println(""..Using Product Code :"" + ProductCode)",,,2019-03-25 14:57:25,2019-03-25 14:57:25,0.002s,PASSED
"sendRequest(findTestObject(""POST"", [""Prod_Name"":ProductCode]))",,,2019-03-25 14:57:25,2019-03-25 14:57:25,0.388s,PASSED
"println(""..Using Sum1 :"" + Sum_1)",,,2019-03-25 14:57:25,2019-03-25 14:57:25,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum1"":Sum_1]))",,,2019-03-25 14:57:25,2019-03-25 14:57:25,0.256s,PASSED
"println(""..Using Sum2 :"" + Sum_2)",,,2019-03-25 14:57:25,2019-03-25 14:57:25,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum2"":Sum_2]))",,,2019-03-25 14:57:25,2019-03-25 14:57:26,0.297s,PASSED
"println(""..Using Sum3 :"" + Sum_3)",,,2019-03-25 14:57:26,2019-03-25 14:57:26,0.002s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum3"":Sum_3]))",,,2019-03-25 14:57:26,2019-03-25 14:57:26,0.464s,PASSED
"println(""..Using Sum4 :"" + Sum_4)",,,2019-03-25 14:57:26,2019-03-25 14:57:26,0.001s,PASSED
"sendRequest(findTestObject(""POST"", [""Sum4"":Sum_4]))",,,2019-03-25 14:57:26,2019-03-25 14:57:26,0.273s,PASSED
