Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BuyProcess,Chrome 72.0.3626.109,,2019-02-21 19:57:37,2019-02-21 19:58:21,44.868s,PASSED
,,,,,,
Test Cases/Login,Chrome 72.0.3626.109,MarkitCoreLogin,2019-02-21 19:57:37,2019-02-21 19:58:00,22.888s,PASSED
"openBrowser(""https://dev.markit-systems.com/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 72.0.3626.109,,2019-02-21 19:57:37,2019-02-21 19:57:48,10.394s,PASSED
maximizeWindow(),Chrome 72.0.3626.109,,2019-02-21 19:57:48,2019-02-21 19:57:48,0.159s,PASSED
delay(4),Chrome 72.0.3626.109,,2019-02-21 19:57:48,2019-02-21 19:57:52,4.023s,PASSED
"setText(findTestObject(""Username""), ""dDasTester"")",Chrome 72.0.3626.109,,2019-02-21 19:57:52,2019-02-21 19:57:52,0.264s,PASSED
"setText(findTestObject(""Password""), ""Czybm6R*"")",Chrome 72.0.3626.109,,2019-02-21 19:57:52,2019-02-21 19:57:52,0.115s,PASSED
"click(findTestObject(""LoginButton""))",Chrome 72.0.3626.109,,2019-02-21 19:57:52,2019-02-21 19:57:57,4.596s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-21 19:57:57,2019-02-21 19:58:00,3.001s,PASSED
,,,,,,
Test Cases/ClientSearch,Chrome 72.0.3626.109,,2019-02-21 19:58:00,2019-02-21 19:58:13,13.447s,PASSED
"click(findTestObject(""ClientSearch""))",Chrome 72.0.3626.109,,2019-02-21 19:58:00,2019-02-21 19:58:01,1.052s,PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-21 19:58:01,2019-02-21 19:58:03,2.001s,PASSED
"sendKeys(findTestObject(""SearchText""), ""Dipak"")",Chrome 72.0.3626.109,,2019-02-21 19:58:03,2019-02-21 19:58:03,0.115s,PASSED
"sendKeys(findTestObject(""SearchText""), Keys.chord(ENTER))",Chrome 72.0.3626.109,,2019-02-21 19:58:03,2019-02-21 19:58:03,0.041s,PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-21 19:58:03,2019-02-21 19:58:05,2.002s,PASSED
"click(findTestObject(""ClientListingAction""))",Chrome 72.0.3626.109,,2019-02-21 19:58:05,2019-02-21 19:58:08,3.061s,PASSED
delay(5),Chrome 72.0.3626.109,,2019-02-21 19:58:08,2019-02-21 19:58:13,5.001s,PASSED
,,,,,,
Test Cases/StartQuote,Chrome 72.0.3626.109,,2019-02-21 19:58:13,2019-02-21 19:58:21,7.556s,PASSED
"click(findTestObject(""StartQuote""))",Chrome 72.0.3626.109,,2019-02-21 19:58:13,2019-02-21 19:58:15,1.258s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-21 19:58:15,2019-02-21 19:58:18,3.002s,PASSED
"selectOptionByLabel(findTestObject(""GeneralInformation/currency""), ""ZAR"", false)",Chrome 72.0.3626.109,,2019-02-21 19:58:18,2019-02-21 19:58:18,0.127s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-21 19:58:18,2019-02-21 19:58:21,3.002s,PASSED
