Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BuyProcess,Chrome 72.0.3626.121,,2019-03-15 11:27:06,2019-03-15 11:29:45,2m - 39.551s,FAILED
,,,,,,
Test Cases/Login,Chrome 72.0.3626.121,MarkitCoreLogin,2019-03-15 11:27:06,2019-03-15 11:27:58,51.793s,PASSED
"openBrowser(""https://dev.markit-systems.com/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 72.0.3626.121,,2019-03-15 11:27:06,2019-03-15 11:27:26,19.804s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,,2019-03-15 11:27:26,2019-03-15 11:27:26,0.137s,PASSED
waitForPageLoad(4),Chrome 72.0.3626.121,,2019-03-15 11:27:26,2019-03-15 11:27:26,0.082s,PASSED
"setText(findTestObject(""Username""), ""dDasTester"")",Chrome 72.0.3626.121,,2019-03-15 11:27:26,2019-03-15 11:27:26,0.174s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-15 11:27:26,2019-03-15 11:27:28,2.030s,PASSED
"setText(findTestObject(""Password""), ""Czybm6R*"")",Chrome 72.0.3626.121,,2019-03-15 11:27:28,2019-03-15 11:27:28,0.131s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-15 11:27:28,2019-03-15 11:27:31,3.006s,PASSED
"click(findTestObject(""LoginButton""))",Chrome 72.0.3626.121,,2019-03-15 11:27:31,2019-03-15 11:27:55,23.149s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 11:27:55,2019-03-15 11:27:58,3.002s,PASSED
,,,,,,
Test Cases/ClientSearch,Chrome 72.0.3626.121,,2019-03-15 11:27:58,2019-03-15 11:28:17,19.050s,PASSED
"waitForElementClickable(findTestObject(""ClientSearch""), 10)",Chrome 72.0.3626.121,,2019-03-15 11:27:58,2019-03-15 11:27:58,0.068s,PASSED
"click(findTestObject(""ClientSearch""))",Chrome 72.0.3626.121,,2019-03-15 11:27:58,2019-03-15 11:28:00,2.644s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-15 11:28:00,2019-03-15 11:28:05,5.003s,PASSED
"sendKeys(findTestObject(""SearchText""), ""Dipak"")",Chrome 72.0.3626.121,,2019-03-15 11:28:05,2019-03-15 11:28:06,0.101s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-15 11:28:06,2019-03-15 11:28:08,2.002s,PASSED
"sendKeys(findTestObject(""SearchText""), Keys.chord(ENTER))",Chrome 72.0.3626.121,,2019-03-15 11:28:08,2019-03-15 11:28:08,0.055s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 11:28:08,2019-03-15 11:28:11,3.004s,PASSED
"waitForElementClickable(findTestObject(""ClientListingAction""), 5)",Chrome 72.0.3626.121,,2019-03-15 11:28:11,2019-03-15 11:28:11,0.057s,PASSED
"click(findTestObject(""ClientListingAction""))",Chrome 72.0.3626.121,,2019-03-15 11:28:11,2019-03-15 11:28:12,0.947s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-15 11:28:12,2019-03-15 11:28:17,5.001s,PASSED
,,,,,,
Test Cases/StartQuote,Chrome 72.0.3626.121,,2019-03-15 11:28:17,2019-03-15 11:29:39,1m - 22.351s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 72.0.3626.121,,2019-03-15 11:28:17,2019-03-15 11:28:17,0.001s,NOT_RUN
"waitForPageLoad(10, STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-15 11:28:17,2019-03-15 11:28:17,0.014s,PASSED
"click(findTestObject(""StartQuote""))",Chrome 72.0.3626.121,,2019-03-15 11:28:17,2019-03-15 11:28:19,2.048s,PASSED
waitForJQueryLoad(5),Chrome 72.0.3626.121,,2019-03-15 11:28:19,2019-03-15 11:28:21,1.637s,PASSED
"selectOptionByLabel(findTestObject(""GeneralInformation/currency""), var_currency, false)",Chrome 72.0.3626.121,,2019-03-15 11:28:21,2019-03-15 11:28:21,0.118s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-15 11:28:21,2019-03-15 11:28:26,5.003s,PASSED
"click(findTestObject(""GeneralInformation/SelectBroker""))",Chrome 72.0.3626.121,,2019-03-15 11:28:26,2019-03-15 11:28:26,0.102s,PASSED
"selectOptionByLabel(findTestObject(""GeneralInformation/SelectBroker""), BrokerName, false)",Chrome 72.0.3626.121,,2019-03-15 11:28:26,2019-03-15 11:28:26,0.094s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-15 11:28:26,2019-03-15 11:28:31,5.003s,PASSED
"click(findTestObject(""GeneralInformation/SelectProduct""))",Chrome 72.0.3626.121,,2019-03-15 11:28:31,2019-03-15 11:28:31,0.119s,PASSED
waitForJQueryLoad(5),Chrome 72.0.3626.121,,2019-03-15 11:28:31,2019-03-15 11:28:31,0.012s,PASSED
