Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BuyProcess,Chrome 72.0.3626.121,,2019-03-12 12:52:42,2019-03-12 12:54:20,1m - 37.523s,FAILED
,,,,,,
Test Cases/Login,Chrome 72.0.3626.121,MarkitCoreLogin,2019-03-12 12:52:42,2019-03-12 12:53:03,20.911s,PASSED
"openBrowser(""https://dev.markit-systems.com/markit_coreV2/Sites/CoreTest/login/admin_display"")",Chrome 72.0.3626.121,,2019-03-12 12:52:43,2019-03-12 12:52:49,6.438s,PASSED
maximizeWindow(),Chrome 72.0.3626.121,,2019-03-12 12:52:49,2019-03-12 12:52:49,0.163s,PASSED
waitForPageLoad(4),Chrome 72.0.3626.121,,2019-03-12 12:52:49,2019-03-12 12:52:49,0.045s,PASSED
"setText(findTestObject(""Username""), ""dDasTester"")",Chrome 72.0.3626.121,,2019-03-12 12:52:49,2019-03-12 12:52:50,0.129s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-12 12:52:50,2019-03-12 12:52:52,2.018s,PASSED
"setText(findTestObject(""Password""), ""Czybm6R*"")",Chrome 72.0.3626.121,,2019-03-12 12:52:52,2019-03-12 12:52:52,0.113s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-12 12:52:52,2019-03-12 12:52:55,3.006s,PASSED
"click(findTestObject(""LoginButton""))",Chrome 72.0.3626.121,,2019-03-12 12:52:55,2019-03-12 12:53:00,5.687s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 12:53:00,2019-03-12 12:53:03,3.002s,PASSED
,,,,,,
Test Cases/ClientSearch,Chrome 72.0.3626.121,,2019-03-12 12:53:03,2019-03-12 12:53:21,17.653s,PASSED
"waitForElementClickable(findTestObject(""ClientSearch""), 10)",Chrome 72.0.3626.121,,2019-03-12 12:53:04,2019-03-12 12:53:04,0.046s,PASSED
"click(findTestObject(""ClientSearch""))",Chrome 72.0.3626.121,,2019-03-12 12:53:04,2019-03-12 12:53:05,1.257s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-12 12:53:05,2019-03-12 12:53:10,5.004s,PASSED
"sendKeys(findTestObject(""SearchText""), ""Dipak"")",Chrome 72.0.3626.121,,2019-03-12 12:53:10,2019-03-12 12:53:10,0.107s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-12 12:53:10,2019-03-12 12:53:12,2.003s,PASSED
"sendKeys(findTestObject(""SearchText""), Keys.chord(ENTER))",Chrome 72.0.3626.121,,2019-03-12 12:53:12,2019-03-12 12:53:12,0.059s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-12 12:53:12,2019-03-12 12:53:15,3.003s,PASSED
"waitForElementClickable(findTestObject(""ClientListingAction""), 5)",Chrome 72.0.3626.121,,2019-03-12 12:53:15,2019-03-12 12:53:15,0.046s,PASSED
"click(findTestObject(""ClientListingAction""))",Chrome 72.0.3626.121,,2019-03-12 12:53:15,2019-03-12 12:53:16,0.969s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-12 12:53:16,2019-03-12 12:53:21,5.002s,PASSED
,,,,,,
Test Cases/StartQuote,Chrome 72.0.3626.121,,2019-03-12 12:53:21,2019-03-12 12:54:19,58.132s,FAILED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 72.0.3626.121,,2019-03-12 12:53:21,2019-03-12 12:53:21,0.001s,NOT_RUN
"waitForPageLoad(10, STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-12 12:53:21,2019-03-12 12:53:21,0.010s,PASSED
"click(findTestObject(""StartQuote""))",Chrome 72.0.3626.121,,2019-03-12 12:53:21,2019-03-12 12:53:23,1.866s,PASSED
waitForJQueryLoad(5),Chrome 72.0.3626.121,,2019-03-12 12:53:23,2019-03-12 12:53:24,0.686s,PASSED
